line,words,questions,on,processes,icons
60,"RW:	I never have, and probably I should. I talked to Daniel Orozco a lot who is so frightened of losing things that he backs everything up on a jump drive. I think maybe two; he uses Mozy, he uses one other backup service as well, prints things. He's anal all about it and I can't really blame him. He's a prose writer, though they lose&mdash; you lose a file there, you could lose hundreds of pages."
61,
62,"DB:	Right. I think that was one of the interesting things we saw was that there were a lot of&mdash;not, maybe, to Orozco's extent, but&mdash;people who would do that. But then the issue becomes, for them, a lot of times, what's what and which version is which and the kind of mess of that. I mean, you think your files will be difficult, but his files will be&mdash;because there is not a date on them, there is no handwriting, there is no indication this is&mdash;it's going to be kind of like, ""What?"""
63,
64,"RW:	You know how when you save something in, say, Microsoft Word? When you save it it gives you a date, but then you resave it, you modify it, you resave it and it's completely new dates, so the old date goes away. I found that I couldn't rely on that at all. I had to put a pencil date or a pen date on the corner of the draft just so I knew which was which and when was what. And I think that's important. I don't know that that's important. Whereas, in the notebook, it starts with a date and every page is dated, so I know exactly. I can go back into the notebooks, which I do with some regularity, just to sift-through and see if I missed anything. If there is some piece that I might resurrect and make use of, I know exactly when I first put it down."
65,
66,[7:53]
67,
68,"DB:	Ok. That was sort of the precursor, although basically the same questions are coming back, but this is going to be kind of more overarching on your practice over time. How long have you been writing professionally, in which I mean something that was sort of either your main focus or something that was supporting you financially?"
69,
70,"RW:	Really, I guess I would say since 1972, which is when I was in fact an undergraduate student. I got discharged from the army in 1971, got drafted, went back to college, and within a matter of a few months was waylaid by poetry. I didn't want to be a poet. I didn't really have a whole lot of use for poetry. I took the class on a kind of lark, thinking how hard can it be? It doesn't have go very far across the page, and from what I could tell, it doesn't have to rhyme anymore. You don't have to have any kind of regular meter. As far as I could tell, most people couldn't figure out what it meant anyway, so I can do that. I can get three credits that way. I walked into the class and I got absolutely waylaid, and that was 1972, which was 41 years ago."
71,
72,"DB:	Where was that?"
73,
74,"RW:	Southern Illinois University at Edwardsville."
75,
76,"DB:	Who was your first professor?"
77,
78,"RW:	My first poetry professor was a man by the name of Clyde Fixmer, who is still alive, pushing 80, was really kind of a failed poet. I'd never want him to hear me say that, of course, but he's published I think two or three books and they've all been self-published. He never really had the belly for the getting out into the&mdash;I don't know what else do you call it&mdash;the marketplace; the literary world. He couldn't bare rejection. And I figured out early on, and as far as I knew it for a long time, rejection was, like, that's what happened."
79,
80,"Although, the first poem I ever sent out got accepted. The first batch of poems I ever sent out, I got something accepted. I got, like, hooked on that part of it too. But publication, as you know, publication is not the same thing as writing. They may be almost entirely unrelated."
81,
82,"DB:	Yes. That kind of gets us started. The next question is sort of, like, could you give a sort of general description of the arc of your career starting with this portion versus the next? Let me go push this one more time."
83,
84,"RW:	Does it automatically take pictures? Or&mdash;"
85,
86,"DB:	No. This is recording. I'm going to do it twice. It just stops because it fills up really fast. It's a higher resolution thing, and then this one is definitely&mdash; So to get back to the sort of the general, the large arc of your career, and how that's kind of taken you through the scenes."
87,
88,"RW:	I'm a product of the creative writing industry. I wanted to be a writer. I wanted to write novels. I wanted to write novels that sold a lot of copies, made me a lot of money. I wanted to live in the South of France. I'm serious about this, Devin&mdash;you have to believe me&mdash;as serious as a 21-year old could have been. I wanted drive in Aston Martin and live in the South of France and date super models; it seemed like a perfectly appropriate and maybe even attainable career goal. I was an idiot, I didn't know anything."
89,
90,"But then I got waylaid by poetry, and I think that I discovered or realized that whatever sort of disposition I have is suited to poetry and not so much to prose, and certainly not to fiction. I have, in fact, published a couple of short stories, years ago&mdash;25 years ago I think was the most recent one&mdash;but they never made me happy, not like writing a poem did. Anyway, I got way laid and got real keen on poetry and began haunting the library of my alma mater in the department of the skinny books."
91,
92,"I looked into graduate school and discovered there was this degree called Master of Fine Arts, in which there were 11 programs in the country that offered that degree in 1972, I think, and one in Canada, and applied to a number of programs, wound up going to Montana, fell in love with living in this part of the world and really have never stopped in terms of writing nor of living in this part of the world. So, I got kind of waylaid by geography and poetry simultaneously. The arc of my career aesthetically is a completely other kind of thing."
93,
94,"DB:	This is more of just sort of like place, person, kind of general overview of where you were, what happened."
95,
96,"RW:	When I went to Montana I got to study with Madeline DeFrees, John Hansen, and probably most famously, Richard Hugo. Dick Hugo and Madeline DeFrees, particularly, were just enormously important to me in terms of the craft of the poetry and I don't think my notion of the line is, for me, separable from what I learned from, say, Madeline DeFrees. Dick was a completely other kind of teacher, but a magnificent teacher. He could make you see what you were doing right and what you were doing wrong with a phrase. And that was a great thing."
97,
98,[14:25]
99,
100,"DB:	So you went from Montana and then where did you go next? It was LCSC? Or&mdash;"
101,
102,"RW:	I went back to my alma mater where I was an adjunct for a year and applied for jobs as close to Missoula, Montana as I could find. The first job that I got was down at LCSC in 1977. I was sabbatical replacement for a year, but they loved me and tried immediately make a tenure track position for me, which they offered me and I turned down, because I had an NEA and I didn't want a job. But I wound up working, teaching a couple of classes for that year and then I started tenure track on a job that was really kind of--that I held for 22 years, that was not a great job for a poet because the teaching load was 4-4 for a long time. And then, somehow, I convinced them that I should have a 3-3 load, and then, ultimately, Kim and I split the job and each taught 2-2. And that was fine. That was great. But then the position opened up here, and the only other place I was really interested or would have been interested in going would have been Montana. But I love Moscow and I love Idaho, and I have been there for a long time. So when this job came along, I snapped it up."
103,
104,"DB:	In what year was that?"
105,
106,"RW:	1999 was my first year at U of I."
107,
108,"DB:	How long had the MFA program been here?"
109,
110,"RW:	I think it was three years old then. I think '96 was the first year they admitted students, maybe '97. I can't remember now. So it's still a pretty young program, really."
111,
112,"DB:	You have been here for?"
113,
114,"RW:	For most of it."
115,
116,"DB:	Most of it, yeah. So, you've been here since then, basically in the same position, same job, and over this time you've written&mdash; Can you kind of talk about&mdash; You've written, like, seven books?"
117,
118,"RW:	Let's see&mdash;'99, the year I was hired, I published Reign of Snakes. The year I was hired here, I published Reign of Snakes. So, since Reign of Snakes, although it was written while I was teaching at LC, I've published Reign of Snakes, Lives of the Animals, Earthly Meditations, Beautiful Country and now Anatomy of Melancholy. Five books since I've been at U of I."
119,
120,[16:58]
121,
122,"DB:	Okay. That's sort of the general overview, and then I'd like to kind of start about your writing process, generally. I've got it kind of broken into three portions; one being kind of the compositional spot, like pre-writing, notes, kind of the development of the work into its first draft. And then the next being sort of revisional, like ""How do you revise?,"" etcetera. We'll talk, and that will be kind of the next thing. And then the third process being the organizational archival. If that doesn't make sense with your writing process, we can talk about it differently. That's just how I've them set up here."
123,
124,"RW:	We'll see how it goes. It sounds fine to me."
125,
126,"DB:	Okay. So when you first started writing, when you were first, maybe, in Montana, and in the first stages of your career, how did go about writing a poem? How did you get the idea? How did you pre-write? Did you draft, etcetera? That's sort of my first question."
127,
128,[18:00]
129,
130,"RW:	I've always&mdash;and I don't know where&mdash;I have piles of them&mdash; These little fellows, these Moleskine. However one pronounces that, I can never tell. I probably have 250 of these piled somewhere. I  think they're in a box in the house, and they're just the places where, when I get an idea or an image occurs to me, or a phrase, or I see some phrase, I make a note. I make that first note, so that when I come out here or wherever I go, wherever it was I was happily doing the writing, anywhere along the way, which is sometimes at a kitchen table, you never knew&mdash; Back years ago, I didn't have a space to write it."
131,
132,"I had this, one of the most recent couple of these, to just consult, just to sort of trip on the switch. Sometimes though, you exhaust those things or nothing in the little notebook interests me, so I just come out, and that's why there is this pile of books here on the futon. They were all books I've pulled down&mdash;well, there's a little pile that I brought back from Italy. Not Italy; England. I'll just come out and I'll look at the shelves and pull a book off the shelves, almost at random. Sometimes I have no idea what book it is I'm reaching for, it's just something about the color that will appeal to me and I'll open it up, thumb through it, look for a poem or look for a word, a title, a phrase&mdash;anything that just turns on a switch that just gets me started. Mostly it has always seemed to me that the only way I can get started is to just start putting words on paper, so that's what when I turn to this notebook. It seems far less effective to me to sit down at the computer and try to begin composing when I don't have anything in particular on my mind. Whereas in the notebook itself, I can doodle. I can write a phrase. I can just sort of noodle around, you know, the way a musician would noodle around with a musical phrase, to see where it leads me. I've always believed that writing begets writing. The more I noodle around, something eventually is going to interest me. Something eventually is going to find a way to connect with the next thing, the next word, the next phrase, or a kind of move toward an idea. I hate using the word ""idea,"" though, talking about poems, because people always ask things like&mdash;and they tend to be people who have never really written before, or who are at the beginning of trying to write&mdash;they'll say, ""Where do you get your ideas for poems?"" I always want to say, ""What ideas? Where?"" Because they tend not to come from ideas, they tend to come from words or phrases or images or something I've seen outside the window. That's why&mdash;who was it? Ed Hirsch came out here. I showed him my space. He sat at the desk and said, ""I couldn't write here. All I'd do is look out the window."" Well, it's true, I spend a lot of time looking out the window, but that's just my way of inviting what was outside into the poems. Those kinds of things are what occur to me as language. Somehow, the lens of the writing studio, the lens that is my eyes and imagination and language can convert what it is I see into some kind of a phrase that's useful and I can build with."
133,
134,"DB:	Okay. You move from the Moleskine notebooks into this notebook. Could you describe what the notebook is?"
135,
136,"RW:	Yeah. What do they call these? This is the ""Gemstone Collection"" and this is mostly what I've been using for the last 20 years. I was teaching at the University of Oregon for a year and the graduate students bought me one of these, and I loved it so much that I've been buying these ever since. That's when I really start getting movement toward a poem to happen, and it used to be, as I said, whole poems would happen in those notebooks. Now, it can be a stanza, it can be 20, 30, or 50 lines, if it's a longer thing."
137,
138,"When I'll get impatient with the sort of the slowness of the process writing&mdash;I always write in pencil&mdash;I'll go to the computer. Or, I'll get stopped. I won't know where to go. I mean, you know what this is like. You're just, ""What's the next thing that happens in this poem? I don't know."" Somehow converting the hand written text to text on the computer screen&mdash;and it was with a typewriter, even before&mdash;can allow you to see things about its structure or about its movement that you might not have seen while you were in the midst of it. It's almost like the handwriting became something that swallowed me and I had to escape from the handwriting and put things down on the computer screen, let's say, in order to have some sense of what might come next."
139,
140,[23:23]
141,
142,"DB:	Before you were using the computer, you were using the typewriter in a similar manner?"
143,
144,"RW:	Yeah. I had an IBM Selectric. I guess even before that, I had some other kind of electric typewriter. I would type it up as far as I could go and then wait and see what would happen. Usually what that meant was that I'd take the poem out of the typewriter, as far as it went, and write it back down long hand in the note book but it would look different. It shaped it differently. Because looking at it on the screen gives it the appearance more of a kind of permanence, which is dangerous, I think. It would have been dangerous for me in the beginning, I think, to compose on a word processor or a typewriter because it might have given me this inclination toward a particular kind of structure that in fact would not have been as interesting or as evocative to me."
145,
146,"Now, I'm perfectly comfortable just looking at lines on the computer screen and saying, ""Wait a minute, why are these lines the way they are?"" And I am a compulsive syllable counter, even if, ultimately, in revisions, I wind up excising syllables or adding syllables. I like, composing say, a decasyllabic just to force me into manipulating syntax, to keep the right margin mattering, and somehow finding that way of moving the poem down the page."
147,
148,"DB:	First question is when did you start using a computer to do these things? Secondly, was there anything that changed when you moved from typewriter to a computer? Was there a different feeling or a different sort of&mdash;? I mean you've said a little bit about this."
149,
150,"RW:	Yeah. I think that in the beginning, and this probably would have been, let's see&mdash; I got my first computer in the Fall of 1995. This is the sort of computer that had a&mdash;which I still have; it  still works&mdash;a Compaq, a little tiny ""laptop,"" as we called them then, that had a minimal hard drive. I think I nearly filled it up. But I think I kind of used it, really, as just a sort of glorified typewriter with a little screen. It is black and white screen and there was nothing special as a piece of technology. I used it as a not so special piece of technology, kind of like a typewriter except that you can save it and go back to it, and find it just the way you left it and not have to type it completely in or not have to go from the typing sheet back to the notebook."
151,
152,"There is a kind of step that gets left out. That was the first time I started leaving out the step of writing by hand then going to the computer and then going back to the typewriter, then going back from type-written sheet to long hand. In a way I suppose the best thing I could have, the thing I thought was best about that part of the process, when the computer came along, was that it saved time. I could immediately just look at it on the screen, go back to longhand and then add what I had written in longhand onto whatever I had already saved on the computer."
153,
154,"But it kept me from writing everything back down and for a long time, I wondered about, ""What I'm I missing there? What might I have not seen that I would have seen if I had been writing in longhand?"" I used to say things like, ""The reason I keep writing longhand or printing actually, I print the stuff, is that it allows me to feel the shapes of the letters themselves."" It allows you to dispense words incrementally and syllables, not that the typewriter or the computer is any different except that it is. You sort of hear the syllables more when you are writing it out longhand and you certainly feel them more when you are writing longhand."
155,
156,"Eventually, I began to see that and I think Kim was part of what helped me see that. She just said, ""That's just silly. Why would that really change anything?"" You know, you're right. It doesn't change much of anything. I began to be a whole lot more comfortable then with just moving from&mdash;in sort of one fell swoop&mdash;from the handwritten text, to the text on the computer, which I would then print out and then do extensive revisions on. Arrows, things crossed out&mdash;that sort of thing. Whole sections crossed out."
157,
158,[28:31] REVISION
159,
160,"DB:	Okay. I guess we can kind of move into sort of talking about revision generally then. You are talking about how you do revision now in the computer and the differences between you moving back and forth more with the typewriter. I guess, what were your practices when you first started? How did you kind of learn how to revise?"
161,
162,"RW:	That's a really good question. I tell the students, the graduate students, because they hate to revise. I said, ""You can't hate to revise, you have to love to revise because that's, like, most of the job."" If you hate to revise, it's like hating writing, because that's what writing is. I like to tell them my own experience, which was that when in the beginning, as it were, I didn't realize it but I preferred to have written to writing. I really loved the finished product, or what I perceived as the finished product, which is to say, the ""file"" draft of the poem. That's the part I loved most."
163,
164,"Somewhere along the line, I began to prefer the process to the product because that's the place where all the excitement happens. That's the place where you surprise yourself. The process of revision is certainly made so much more fluid and swift with the computer than it ever could have been with writing longhand and then moving to the computer. It's so easy to drag and drop, to cut and paste with a computer that it is sort of staggering to try to remember what it was like getting together a book manuscript."
165,
166,"My first book manuscript that Penguin published, that was all typed on a typewriter without page numbers, which are then penciled in. I thought about winding it all in the typewriter, typing-in page numbers, but I thought, ""This is insane, it'll drive me nuts."" I had handwritten page numbers on it when I put together that book manuscript. And now of course it's just such a breeze that a computer will automatically do all that stuff for you. I don't think that it changes much about the way I compose, but there are some, I think&mdash; That is a big bug."
167,
168,"There are some great advantages about seeing it on the screen in the computer. There is a poem in Anatomy of Melancholy that is&mdash;let me find it. It's called ""Earthquake Light."" Let's see. It's one, two, three, four, five, six, seven,eight tercets. So, it's 24 lines. Originally, in the first draft of this poem, was the only draft of this poem that was in six quatrains. Not much was different about it. If you look at it, when it was divided into quatrains, more or less the same structure that it is now, the first quatrain ended with a period. That is to say the period at the end of what is now line one, stanza two. I looked at it on the page, on the computer screen for a long time before I realized that, ""Wait a minute, I sort of liked the idea that the first quatrain ends with a period, which sort of establishes this undeniable hardness of the quatrain as a structural unit."""
169,
170,"But then I thought to myself, ""What happens if I break this into tercets because it the same number of lines. I can break it into a different number of tercets and still have the poem be comprised of the same number of lines."" It changed everything about the poem, having that poem broken into tercets instead of quatrains. That was so easy to do and so easy to examine, to test, with a computer. Let me just backspace here, space here, return here&mdash;I just did that, looked at that: ""Okay. Bingo!"" That sort of thing I think is one of the great things that that part of the technology of the computer helps to facilitate. It allows you to see those possibilities. Shit, if I'd have had to completely retype the thing in tercets, would have I done it? Probably. I would have done it, but it would have been a much more arduous thing, and it might have not occurred to me simply because the little voice in my head would have said, ""You don't want to type that again."" That, I think, is one of the great things about the technology."
171,
172,[33:55]
173,
174,"DB:	I guess what sort of mode is your revision? There is a phrase in one of the books I'm reading: ""What is your primary mode of textual change as an English woman?"" She was sort of describing sort of T.S. Eliot versus Pound; T.S Eliot being the sort of subtractive and Pound being sort of creative and more and more&mdash; or there is also a sort of substitute sort of mode as well. Does one of those fit your mode or is it&mdash;?"
175,
176,"RW:	Oh, I'm subtractive. Absolutely. If she weren't so old and weren't taking care of my father 24/7, I would have my mother who always embroidered, embroider me a little sample that I can hang on the wall that says, ""Cutting is virtue"" because it is, and I think I may be part of the lineage of poets who sometimes can't shut up. I love Dryden, I love Pope but I can only take them for about 100, 200 lines of time and I got to go lie down because they just did not know when to be quiet. They did not know when to shut up and they needn't have to. Who I'm I to talk about them that way? Except for the fact that I look at&mdash;even in poems of Pope's&mdash;and think, ""If this had been cut by about a third, it would just be a lot more friendly."" It would just be a lot less boring quite honestly. It may not have been boring. It is not still boring to a lot of people, but I think it's one of the reasons that people like Pope probably aren't read&mdash;except by academics&mdash;as they once might have been, because there is just so much of it. Maybe being sort of in that lineage or of that sort that people tell me all the time, ""You write long poems."" No, I don't! The longest poem I've ever written has been like 400 lines&mdash;that's puny, but I've cut&mdash; The longest poem in Beautiful Country is 220 some odd lines, and it was 800 lines long in early draft. Most of those, I would print off a long draft and then just start cutting. And I cut 600 lines."
177,
178,"DB:	Which poem is that?"
179,
180,"RW:	It's called ""American Fear."""
181,
182,"DB:	Okay. When you are revising is there an intension behind the revision and along with that, are you revising towards&mdash; like is it driven by sound? Is it driven by theme? Is it driven by structure of the poem in general or by meaning?"
183,
184,"RW:	Certainly sound figures into it. Basically, I'll see or hear opportunities to let the poem go someplace else it might not have gone basically because I hear a particular sound that appeals to me or see the possibility of substituting a word in a subsequent line. It can pick up that sound. I call them ""sound linkages."" A lot of people do, I think Ellen Bryant Voigt was the first person I ever heard use that term. Sound is for me a compositional tool. I have something called the rule of the rhyme. When I make a sound that I particularly like or feel is evocative in a line, I want to make that sound again within the first three or four syllables of the subsequent line just to see where the poem goes, just to see where that sound takes me inside the poem. I forgot the original question, how the hell I got here."
185,
186,"DB:	Is there an intention behind the revision or you just sort of follow?"
187,
188,"RW:	I think in sort of the most fundamental way I'm looking for clarity without clarity, but with a kind of evocative simplicity. I don't want poems to be boilable down to a kind of theme and I'm not interested in poems that can be said to be ""about"" something. Sure, they are about something, but what they are really about is something much more than that particular something. What I'm looking for is to get at that particular something, not so much the thing as the other thing. Tony Earley, the fiction, nonfiction writer talks about all great writing being about the thing and the other thing. It's the other thing that interests me a whole lot more than the thing. In the drafting process, I'm dealing with the thing. In the revision process, when I get seriously down to revision, I'm dealing with the other thing. How can I make what this poem is after? That ""what"" is frequently several different ""whats"". So, how can I make those things all work together?"
189,
190,"DB:	Has your relationship to that sort of idea changed over your course of writing or has it been somewhat constant in that? Like, once you heard him talk about it, you are like, ""Oh right. That's what I've been doing."""
191,
192,"RW:	Hold on to say okay. Ask the question again?"
193,
194,"DB:	You are talking about the thing and the other thing. Is that something that once he said that to you, you sort of realized that's what you've been doing all along or is it something that you came to be practicing and before you were doing something else?"
195,
196,"RW:	I think it was something I've been doing all along without really having that sort of a simple way of explaining it or a simple way of seeing it. But I was always after that. I mean, I was interviewed by a young woman in Scotland who asked me if I could talk about what she said were my two or three dominant themes and I said, ""I'm sorry, but I don't know what those are."" And we wound up with the long edge talking about my discomfort with the idea of theme, because it's just the way it sort of circumscribing what the poem is after, drawing the line about what the possibilities of the poem might be, a line around that, and I'm not interested in that. I'm interested in the poem being as big as it can possibly be, having as many possible readings, if you will, as it can have. Maybe as many possible readings as there are readers."
197,
198,[40:55]
199,
200,"DB:	What role do other people play in the process of your revision? Do they play a role?"
201,
202,"RW:	Not a whole lot. Kim is my principal reader and she knows me so well that she can tell when she needs to be supportive and can tell when she needs to be mean. Sometimes, you just need to have a kick in the pants. But she's also the one who says, ""Okay, here's where you need to open it up, right here, right in this spot,"" and she's almost invariably correct. ""Oh yeah, you're right. I need to develop that spot. I need to go somewhere else. I need to bring some other kind of image, some other kind of a reference."" The poem, as Dick Hugo would say, is&mdash;you need to write off the subject in that spot, he would say. I always call it ""Just bring in a Buick,"" which is my own figure for it but that's what I do. Just find something extraneous&mdash;seemingly extraneous&mdash;to bring into the poem so I can open it up here."
203,
204,"DB:	Okay. So you don't, like, send your poems to other writers or have anything like that?"
205,
206,"RW:	I have a couple of friends that I will send poems to on occasion. Dorianne Laux has looked at poems for me, and Henry Carlile, who lives over in Portland, a wonder poet. On a couple of occasions, Phil Levine has looked at some things for me. But mostly no. I don't have that kind of network of other writers."
207,
208,"DB:	And in these sort of unusual circumstances, what drives you to sort of send a poem outside?"
209,
210,"RW:	It will be a poem that, for some reason or another, I'm uncertain of. The example that occurs to me is that a long sequence of poems called ""Earthly Meditations,"" which originally appeared as kind of little prefatory sections in each of the four parts, and then a fifth envoy, sort of the organizing poems in the book Reign of Snakes, which is a very sound driven, intensely meditative poem that I wrote. I was on a Guggenheim when I wrote that book and that was the last poem&mdash;that big poem that went into the book because something is missing. I knew something was missing, but I didn't know what it was. And right in the middle of the book was this other long sequence, called ""Reign of Snakes."""
211,
212,"I had this one poem which was actually the first part of ""Earthly Meditations."" I took it in to show it to Kim and she said, ""Okay, the stanza here needs to go, but you might want to consider just writing more of this and see, because I don't feel it's done."" So I wrote&mdash;it was 500 some odd lines long, this sequence&mdash;over the course of, like, two weeks. While I would do it, I would go out and I played Dylan Thomas on the CD player. I'd just listened to him say all this ""gorgeous nonsense"" as Auden called it. Or I'd read Plath, or I'd read The Book of Nightmares. Mostly, if there was a model for that poem, it was Roethke's ""North American"" sequence, a very much nature-driven sort of thing, and highly musical."
213,
214,"And then when I finished it, I knew what I wanted to do with it, and use it as sections throughout the book. Actually, that was Kim's idea too. I couldn't write without her. I didn't really trust the poem."
215,
216,"It was not like anything else I've ever written so I sent it to Dorianne, Henry, and Phil, and a couple of other people, just to find out, one of whom, Henry&mdash;who was a student of Roethke's&mdash;it was too close to Roethke for him. He didn't want me to do it. Everybody else said, ""This is the best thing you've ever written. You just got to keep writing more like that."" People keep telling me to go back and get that voice again and do more. I keep saying, ""I've already done it. I don't want to do that anymore."" But I do have those people. I hadn't used any of them. Henry, a couple of times, since, but that's about it. I have this writer in residence, who is extremely helpful."
217,
218,[45:40]
219,
220,"DB:	So you're talking a little bit about how this goes into a book and everything. I guess I'm wondering if you can sort of delineate a difference between how you revise an individual piece and how you revise a collection of works, and maybe talk a little bit about how that has changed over the course of your"
221,career?
222,
223,"RW:	Yeah, you know, it's such an ongoing thing with individual pieces. A lot of times, I'll publish a poem in a magazine and I'll go back in and think, ""I want to change this,"" and I'll change something. I'll fiddle with things a little bit. I don't think there is anything particularly holy about the fact that it appeared in print in one way&mdash;I can tinker with it. But then I find, when I start assembling a book&mdash;I mean, I still do this the old fashioned way; I don't think there's any other way&mdash;get all the poems I think might comprise the poem, and I lay them out on the floor. But then that act of laying them out on the floor and finding, say, ""Okay, this batch of 10, 12 poems sort of goes together.	You can see there's some connective tissue between them."""
224,
225,"Then I've got to go back and start making&mdash;I have a system of little arrows and checks and numbers and so forth that show me opportunities to tie those poems together. If I write as in, say, Anatomy of Melancholy&mdash;a book that is into four sections&mdash;then I have to find a way to connect the sections together so that the assemblage of the sections is part of the assemblage of the whole, of course, but the assemblage of the whole and the sections they're in becomes, also, part of the revision of the individual poems as I find ways to stitch those things together into the larger fabric."
226,
227,"DB:	Okay. That has been consistent throughout, you think?"
228,
229,[48:00]
230,
231,"RW:	Oh yeah, oh yeah. Certainly from my second book. My first book&mdash;which Copper Canyon published in 1979&mdash;was my MFA thesis, basically, and when I find copies in bookstores, I buy them. I'm not embarrassed by it, but boy&mdash;it's really beginning work. I think in the Selected Poems, I used maybe three poems, and even then, I think I could have left them out and it wouldn't hurt anything, but my editor said, ""No, no. You've got to have something."" Beginning though with the second book, Moon in a Mason Jar, that's been absolutely the way I've operated. It's gotten complicated with two of the books. My third book, What My Father Believed, and Beautiful Country, are volumes not divided into sections so that in each of them, it seems more all of a piece, somehow, and those required a lot more movement. I don't know how I could have done it without the computer, moving poems in different locations throughout the text and finding ways to maintain a kind of a seamlessness, but not a kind of overwhelming sense of there being an arc, because really, it is a collection of poems. If there is an arc&mdash;boy, it's a very pale arc, at least in those two books of mine."
232,
233,"DB:	You said something about a system of arrows and numbers. I was wondering if you could maybe go into the nitty-gritty of that?"
234,
235,[49:25]
236,
237,"RW:	Well, it has to do with page numbers ,overall. I'll have the draft and I'll put page numbers on them. I'll just have an asterisk and 7, which will mean, ""Look for the asterisk on page 7,"" or a check and 118&mdash;""Look at 118."" And I'll have another check so there are a couple of spots in a couple of poems that correspond that can allow me to make a stitch here that connects those two things. So across two or 50 pages, there's a kind of communication that's going on through the whole of the manuscript."
238,
239,"DB:	And you just combine them all into one Word document on your computer?"
240,
241,[50:10]
242,
243,"RW:	Mm-hmm. And before then, when it had to be typed up, it was really hard. So I had to do a lot of penciling-of-things-in. Somewhere, in those many boxes in the closet, in the basement, are drafts, work sheets&mdash;whatever you want to call them&mdash;versions of all of the books since Moon in a Mason Jar that sort of show that process, how that came about."
244,
245,"DB:	Now that you do use a computer, do you find yourself making any changes in the collection once it's into a bigger file?"
246,
247,"RW:	Absolutely."
248,
249,"DB:	Okay."
250,
